video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,review_reason,suggested_issue
shG7q7jqfsY,training,216,2,60,70,put the punctured brats in the hot beer and cook for 15 minutes,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
shG7q7jqfsY,training,216,4,94,97,put the cooked brats in the bun add some mustard and sauerkraut and serve,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Plate; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
IDu5czNIM1w,validation,114,1,45,60,put the potatoes in a pot and cover them with cold water add some salt and bring the water to boil,Prep,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
IDu5czNIM1w,validation,114,5,105,125,add butter grated parmesan cheese chopped chives cream cheese and minced garlic,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
4PAmIrh4heE,training,229,2,135,167,separate mint leaves from the stems,Cut,top1_below_0.35,top similarity score is too low
ZcsshMf0NTI,training,227,1,69,85,grate 1 head of cauliflower and chop 2 medium celery stocks,Cut,top1_below_0.35,top similarity score is too low
ZcsshMf0NTI,training,227,3,124,139,put the grated cauliflower to a bowl add some lemon juice and mix and massage by hands,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
ZcsshMf0NTI,training,227,4,140,185,then add tomatoes cucumber bell pepper celery and herbs and mix all the ingredients together well adding some more lime juice,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
ZcsshMf0NTI,training,227,6,209,235,chop some cherry tomatoes and arrange the tomatoes around the dish place the bell pepper and herbs as garnishing and serve,Plate,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Season|Plate; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
XkH9lXa6ykU,training,107,5,177,190,drain the oil from the squid,Cut,top1_below_0.35,top similarity score is too low
Epl4sPuetO0,training,423,3,31,39,cook noodles in a pot,Plate,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Plate prediction is low-confidence and needs manual confirmation
DViAejsp_rQ,training,425,1,31,46,drizzle oil on the dosa,Cook-Heat,margin_below_0.01;top1_below_0.35,top label is barely separated from second label; top similarity score is too low
DViAejsp_rQ,training,425,3,68,78,place the masala on the dosa,Idle,top1_below_0.35;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
DViAejsp_rQ,training,425,4,78,87,fold the dosa over,Idle,top1_below_0.35;low_confidence_sensitive_label,top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation
sv8jRCmi3Ro,validation,227,1,28,50,spread the tomatoes on a baking sheet and add oil and salt,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
lYiKwaclCZQ,training,423,2,93,104,marinate the shrimp with the paste,Plate,low_confidence_sensitive_label,Plate prediction is low-confidence and needs manual confirmation
lYiKwaclCZQ,training,423,4,144,154,add a little curry powder a chicken stock cube and water,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
lYiKwaclCZQ,training,423,5,163,186,put some washed mussels in the pan and cover to cook,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Prep|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
GrCrG-EMr8g,training,307,1,100,119,take shredded crab meat and add some mayonnaise and mix it well,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
GrCrG-EMr8g,training,307,5,227,268,take the bottom and roll it tightly to seal the edges and roll it,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
C0gWH2E4lWg,training,114,8,289,295,garnish the mashed potatoes with chard leaves,Season,margin_below_0.01,top label is barely separated from second label
P_eepz1z7H8,training,406,2,67,80,place the shrimp on the other side of the paper,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
P_eepz1z7H8,training,406,3,80,88,fold the sides of the paper in,Cut,top1_below_0.35,top similarity score is too low
P_eepz1z7H8,training,406,4,88,104,roll up the spring roll,Idle,low_confidence_sensitive_label,Idle prediction is low-confidence and needs manual confirmation
im-aWyUQGrg,validation,404,2,119,125,add the bok choy to the wok,Cook-Heat,top1_below_0.35;generic_context_verb_very_low_margin,top similarity score is too low; generic add/place/put/pour-style wording with very low margin
vwtelJNe7ls,training,410,5,472,488,spread butter on the bread,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
DErbTrN8v1M,training,127,5,484,493,spread mashed sweet potato in the center of the tortilla,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
D7K6_0gtpHQ,validation,222,5,234,245,pour the cooked milk mixture and the parsley on top of the mussels,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
kGxmudExRVk,validation,316,0,37,53,add water and white miso to a blender,Mix,top1_below_0.35,top similarity score is too low
kGxmudExRVk,validation,316,1,66,73,add matini to the blender,Mix,top1_below_0.35;generic_context_verb_very_low_margin,top similarity score is too low; generic add/place/put/pour-style wording with very low margin
F1hJsAju9IY,training,310,1,36,46,remove big fiber,Cut,top1_below_0.35,top similarity score is too low
xhXcJ6bhX2w,validation,106,1,75,88,stir while cooking pasta and drain,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Prep|Mix|Cook-Heat; connector suggests a multi-step sentence
lrx9H0-W2Kk,training,224,3,94,107,cover the meat with flour,Prep,margin_below_0.01,top label is barely separated from second label
7oyGV_6UBJs,training,216,0,25,37,add chopped onions and peppers and sliced mushrooms to a bowl,Cut,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
7oyGV_6UBJs,training,216,5,140,186,remove the bratwurst out of the pot,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
7oyGV_6UBJs,training,216,6,215,240,add the grilled bratwurst to the pot,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
Mm6Ay5ez6Ig,training,302,5,126,150,chop the green onion and add to the pan,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
Mm6Ay5ez6Ig,training,302,7,170,180,chop up the cilantro and add it and sprouts to the pan,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
Mm6Ay5ez6Ig,training,302,8,196,217,add the peas to the filling and toss,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
Mm6Ay5ez6Ig,training,302,9,228,232,place the filling on the wrapper,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
