video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,label_quality,recommended_sample_weight
mR0inCVvBzY,validation,214,4,214,249,place the apples and the foie gras on a plate,Plate,good,1.0
mR0inCVvBzY,validation,214,5,257,260,pour the juice onto the foie gras,Prep,weak,0.5
mR0inCVvBzY,validation,214,6,262,274,sprinkle salt and pepper on top,Season,good,1.0
mUk0FmDrBb8,validation,323,0,26,40,pour oil into a hot pan,Cook-Heat,good,1.0
mUk0FmDrBb8,validation,323,1,43,59,crack an egg into the pan and stir,Cook-Heat,weak,0.5
mUk0FmDrBb8,validation,323,2,61,82,add pork sprouts onion and green onion to the pan and stir,Cook-Heat,weak,0.5
mUk0FmDrBb8,validation,323,3,86,151,add rice to the pan and stir,Cook-Heat,weak,0.5
mUk0FmDrBb8,validation,323,4,153,160,add white pepper to the pan,Season,good,1.0
mUk0FmDrBb8,validation,323,5,164,182,add soy sauce to the pan and stir,Cook-Heat,weak,0.5
mUk0FmDrBb8,validation,323,6,186,203,place the rice onto a serving plate,Plate,good,1.0
mUoOTodwgdc,training,425,0,72,114,soak rice gram dal and fenugreek seeds in water,Prep,good,1.0
mUoOTodwgdc,training,425,1,165,183,add semolina and salt to the better,Season,good,1.0
mUoOTodwgdc,training,425,2,199,235,spread and cook the batter in the pan,Cook-Heat,weak,0.5
mUoOTodwgdc,training,425,3,252,259,stuff with potato bhaji and fold the dosa,Prep,weak,0.5
mV3m2svj3XE,validation,412,1,59,73,slice chilis and a lime and add the pieces and juice to the bowl,Mix,weak,0.5
mV3m2svj3XE,validation,412,2,77,87,peel the shrimp,Cut,good,1.0
mV3m2svj3XE,validation,412,3,87,112,chop the garlic onion green onion and chinese broccoli,Cut,good,1.0
mV3m2svj3XE,validation,412,4,138,142,heat up oil in a wok,Cook-Heat,good,1.0
mV3m2svj3XE,validation,412,5,142,151,fry garlic and shrimp in the wok,Cook-Heat,good,1.0
mV3m2svj3XE,validation,412,6,153,177,mix rice and and an egg with the shrimp,Mix,good,1.0
mV3m2svj3XE,validation,412,7,178,186,add soy sauce oyster sauce and sugar to the wok,Mix,weak,0.5
mZwK0TBI1iY,validation,201,0,21,32,mix bread crumbs and parmesan cheese,Mix,good,1.0
mZwK0TBI1iY,validation,201,1,36,44,pound the chicken,Cook-Heat,weak,0.5
mZwK0TBI1iY,validation,201,2,44,55,rub salt and pepper onto the chicken,Season,good,1.0
mZwK0TBI1iY,validation,201,3,55,78,rub flour onto the chicken  dip it in egg and coat with breadcrumbs,Cook-Heat,weak,0.5
mZwK0TBI1iY,validation,201,4,78,96,fry the chicken in a pan,Cook-Heat,good,1.0
mZwK0TBI1iY,validation,201,7,111,116,bake the chicken in the oven,Bake,good,1.0
mer7ECSKflk,training,126,0,7,28,add beer lemon juice worcestershire sauce sliced garlic and black pepper to make marinade,Season,weak,0.5
mer7ECSKflk,training,126,1,41,81,marinade the meat,Season,weak,0.5
mer7ECSKflk,training,126,2,92,140,grill the meat,Cook-Heat,good,1.0
mer7ECSKflk,training,126,3,167,180,heat up the tortillas,Cook-Heat,good,1.0
mer7ECSKflk,training,126,4,192,210,dice the meat,Cut,good,1.0
mer7ECSKflk,training,126,5,218,246,place guacamole meat sauce onions parsley and lime juice on the tortilla,Season,weak,0.5
mga0jybosxE,training,114,1,61,70,boil in some water and add some salt to the water,Season,weak,0.5
mga0jybosxE,training,114,2,71,76,preheat some cream in a pot,Cook-Heat,good,1.0
mga0jybosxE,training,114,3,90,103,drain the potatoes,Prep,good,1.0
mga0jybosxE,training,114,4,142,171,mash the potatoes and add some butter,Cook-Heat,good,1.0
mga0jybosxE,training,114,5,172,213,stir the mashed potatoes and add cream,Mix,weak,0.5
mi8NwUqf7nM,validation,313,0,25,45,slice the fish into smaller pieces,Cut,good,1.0
mi8NwUqf7nM,validation,313,1,160,165,chop the tail end off,Cut,good,1.0
mi8NwUqf7nM,validation,313,2,168,233,cut the fish at an angle,Cut,good,1.0
mi8NwUqf7nM,validation,313,3,259,280,cut the fish into thin pieces,Cut,good,1.0
mixdagZ-fwI,training,126,0,87,106,heat olive oil in a pan and add ground beef,Cook-Heat,good,1.0
mixdagZ-fwI,training,126,1,107,113,add chopped onions,Cut,good,1.0
mixdagZ-fwI,training,126,2,141,149,add some salt,Season,good,1.0
mixdagZ-fwI,training,126,3,164,187,mix water tomato sauce chili powder onion powder garlic powder paprika oregano cumin powder black pepper coriander powder and corn powder,Season,good,1.0
mixdagZ-fwI,training,126,4,190,195,pour the sauce on the meat,Cook-Heat,weak,0.5
mrHTodOjHOc,training,222,0,17,93,open some fresh mussels and put them on a baking tray,Prep,good,1.0
mrHTodOjHOc,training,222,1,130,205,in a large bowl add mayonnaise hot chili sauce garlic sauce and fish eggs,Mix,good,1.0
mrHTodOjHOc,training,222,2,211,214,squeeze some lemon juice to the bowl,Mix,good,1.0
mrHTodOjHOc,training,222,3,223,265,finely chop some mushroom and crush some garlic and add to the bowl,Mix,weak,0.5
mrHTodOjHOc,training,222,4,271,304,mix everything in the bowl and pour the sauce on top of the mussels,Mix,good,1.0
mrHTodOjHOc,training,222,5,316,343,cook in the oven at 375 degree for 12 minutes,Bake,good,1.0
mygg-vW_pRM,training,119,3,207,237,mix brown sugar and ketchup and pour it over the beef mixture,Mix,good,1.0
mygg-vW_pRM,training,119,4,259,268,cook the dish in the oven,Bake,good,1.0
n2Tq29hTKgM,training,106,0,60,82,spread butter on the dish and pour boiled macaroni into it,Cook-Heat,good,1.0
n2Tq29hTKgM,training,106,1,144,297,add mozzarella cheese mild cheddar monterey jack sharp cheddar provolone cheese and sugar and mix the dish,Cut,weak,0.5
n2Tq29hTKgM,training,106,2,298,354,add butter seasoning salt sea salt and mix it together,Season,good,1.0
n2Tq29hTKgM,training,106,3,359,416,beat the eggs and add it into the dish and continue mixing,Mix,good,1.0
n2Tq29hTKgM,training,106,4,417,459,add velveeta into the pasta,Plate,weak,0.5
n2Tq29hTKgM,training,106,5,460,470,pour in cream and milk,Mix,good,1.0
n2Tq29hTKgM,training,106,6,512,527,place the dish in the oven,Bake,good,1.0
nB-z3lmxFXM,training,116,0,15,20,preheat the oven to 450 degrees,Bake,good,1.0
nB-z3lmxFXM,training,116,1,21,37,add in salt caraway seeds dried oregano garlic salt ground black pepper red pepper flakes and mix,Season,weak,0.5
nB-z3lmxFXM,training,116,2,39,52,mix beef with eggs parmesan cheese and the seasoning mixture,Season,good,1.0
nB-z3lmxFXM,training,116,3,53,66,press the meat crust into a pan and bake it in the oven,Bake,good,1.0
nB-z3lmxFXM,training,116,4,75,83,sprinkle shredded mozzarella cheese on the pan,Cut,weak,0.5
nB-z3lmxFXM,training,116,5,84,106,spread tomato sauce over the cheese and sprinkle another layer of mozzarella cheese,Cut,weak,0.5
nB-z3lmxFXM,training,116,6,107,118,add pepperoni and spread the remaining shredded mozzarella cheese,Cut,weak,0.5
nB-z3lmxFXM,training,116,7,119,125,broil until the cheese is melted,Cut,weak,0.5
nF67_d1HHnI,training,113,0,53,60,add the flour to the mixer,Mix,good,1.0
nF67_d1HHnI,training,113,1,61,72,add dried active yeast into water and mix it,Mix,good,1.0
nF67_d1HHnI,training,113,2,75,77,add salt to the mixer and blend,Mix,good,1.0
nF67_d1HHnI,training,113,3,93,118,pour the yeast mixture into the mixer,Mix,good,1.0
nF67_d1HHnI,training,113,4,150,166,roll the dough,Mix,weak,0.5
nF67_d1HHnI,training,113,5,167,173,place the dough in a bowl and cover with a towel,Mix,good,1.0
nF67_d1HHnI,training,113,6,189,213,uncover the dough and remove the air,Mix,weak,0.5
nF67_d1HHnI,training,113,7,288,294,grate the cheese and cut the bread into slices,Cut,good,1.0
nF67_d1HHnI,training,113,8,323,351,spread mustard on a bread slice sprinkle grated cheese some oregano powder and black pepper and place a slice on top,Season,good,1.0
nHZsE7T7hwI,validation,210,0,14,36,grate the peeled potato and soak,Prep,good,1.0
nHZsE7T7hwI,validation,210,1,41,56,whisk eggs flour black pepper salt and cayenne powder,Season,good,1.0
nHZsE7T7hwI,validation,210,2,58,71,drain the potatoes and squeeze the water out,Prep,good,1.0
nHZsE7T7hwI,validation,210,3,75,93,add the mixture to the potatoes and mix them well,Mix,good,1.0
nHZsE7T7hwI,validation,210,4,103,124,fry the patties in shallow oil,Cook-Heat,good,1.0
nJzDfRIb9T0,training,221,0,23,47,cut the beef into chunks,Cut,good,1.0
nJzDfRIb9T0,training,221,1,52,63,season the beef with salt and pepper,Season,good,1.0
nJzDfRIb9T0,training,221,2,64,76,cook the beef in pan until brown,Cook-Heat,good,1.0
nJzDfRIb9T0,training,221,3,88,118,cook the onions in the pan with oil and salt,Cook-Heat,good,1.0
nJzDfRIb9T0,training,221,4,127,140,crush the caraway seeds with a mortar and pestle,Mix,weak,0.5
nJzDfRIb9T0,training,221,5,142,157,add the caraway seeds paprika black pepper thyme and cayenne to the pan,Season,good,1.0
nJzDfRIb9T0,training,221,6,173,184,pour broth into the pan,Cook-Heat,good,1.0
nJzDfRIb9T0,training,221,7,186,215,pour the broth tomato pasta bay leaf salt sugar and vinegar into the pot,Season,weak,0.5
nLlibzCXf1Q,training,112,0,38,56,season the chicken on both sides with salt and pepper then cut it into pieces,Season,good,1.0
nLlibzCXf1Q,training,112,1,58,60,put the chicken pieces to a boiling pot of water cover it and let it cook,Cook-Heat,good,1.0
nLlibzCXf1Q,training,112,2,64,88,chop celery to small pieces chop cheese to cubes and chop ham also to the same size,Cut,good,1.0
nLlibzCXf1Q,training,112,3,90,98,cut the chicken pieces,Cut,good,1.0
nLlibzCXf1Q,training,112,4,99,104,add salt and macaroni to the pot of water,Season,good,1.0
nLlibzCXf1Q,training,112,5,107,115,boil eggs in a pot of water,Cook-Heat,good,1.0
nLlibzCXf1Q,training,112,6,117,128,cut the boiled egg into small pieces,Cut,good,1.0
nLlibzCXf1Q,training,112,7,134,182,add cooked macaroni chicken ham celery egg cheese pineapples raisins and pimientos to a bowl and mix together,Mix,good,1.0
nLlibzCXf1Q,training,112,8,188,247,add sweet relish mayo sugar salt and pepper,Season,good,1.0
nQLUK4aKsg0,training,210,0,20,28,add mashed potatoes to a bowl,Mix,weak,0.5
nQLUK4aKsg0,training,210,1,29,55,add eggs flour garlic powder and shredded mozzarella cheese to the potatoes and mix everything together,Mix,good,1.0
nQLUK4aKsg0,training,210,2,56,63,pour vegetable oil on the nonstick skillet,Cook-Heat,good,1.0
nQLUK4aKsg0,training,210,3,64,74,shape the mashed potatoes,Cut,weak,0.5
nQLUK4aKsg0,training,210,4,75,89,place the pancake on the skillet and lightly press the top,Cook-Heat,good,1.0
nQLUK4aKsg0,training,210,6,99,113,flip the pancake and place it on the pan,Cook-Heat,good,1.0
nQLUK4aKsg0,training,210,7,133,135,place sour cream on the pancake,Mix,weak,0.5
nRageCYhbO8,training,406,0,62,85,add meat sliced ginger and onions to water and boil for 30 minutes,Season,weak,0.5
nRageCYhbO8,training,406,1,87,101,boil noodles in pot until tender,Cook-Heat,good,1.0
nRageCYhbO8,training,406,2,108,119,drain noodles and rinse,Prep,good,1.0
nRageCYhbO8,training,406,3,123,132,remove meat and set aside,Cut,weak,0.5
nRageCYhbO8,training,406,4,135,160,boil shrimp in new pot of water,Cook-Heat,good,1.0
nRageCYhbO8,training,406,5,163,221,slice pork and shrimp,Cut,good,1.0
nRageCYhbO8,training,406,6,223,244,soak rice paper in warm water,Prep,weak,0.5
nRageCYhbO8,training,406,7,250,295,add shrimp lettuce bean sprouts mint leaves carrots cilantro cucumber noodles and pork to paper,Prep,weak,0.5
nUq_ZTqMbFI,training,206,0,38,102,cut 60 gr of pancetta into little cubes and fry it on a non stick pan until golden brown,Cook-Heat,good,1.0
nUq_ZTqMbFI,training,206,2,110,139,add 150 gr of spaghetti de cecco into the boiling water and cook for 9 minutes,Cook-Heat,weak,0.5
nUq_ZTqMbFI,training,206,3,139,178,break the egg in a bowl and then whip it with a fork,Mix,good,1.0
nUq_ZTqMbFI,training,206,4,180,226,strain the bolied pasta and mix it with whipped egg grated cheese and fried pancetta,Mix,good,1.0
nVERaEFJWLQ,validation,416,0,127,137,add the beans and dal to boiling water,Prep,weak,0.5
nVERaEFJWLQ,validation,416,2,177,196,add butter cumin seeds tumeric powder ginger and garlic to a pan,Season,weak,0.5
nVERaEFJWLQ,validation,416,3,197,205,add onion to the pan,Cook-Heat,good,1.0
nVERaEFJWLQ,validation,416,4,208,215,add tomato puree and cover,Prep,weak,0.5
nVERaEFJWLQ,validation,416,5,238,251,add the beans and lentils to the pan,Cook-Heat,weak,0.5
nVERaEFJWLQ,validation,416,6,256,273,add red chili powder garram masala and cream to the pan,Season,good,1.0
nWGpCmDlNU4,training,201,0,75,118,take 4 chicken breasts dip into beaten egg mix and dip into bread crumbs and put on oven safe,Bake,good,1.0
nWGpCmDlNU4,training,201,1,135,150,take some olive oil and spill it on top of the chicken to spread all over,Cook-Heat,weak,0.5
nWGpCmDlNU4,training,201,2,151,161,sprinkle some salt over it,Season,good,1.0
nWGpCmDlNU4,training,201,3,162,186,take some tomato sauce and spread it over the chicken,Cook-Heat,weak,0.5
nWGpCmDlNU4,training,201,4,190,200,place mozzarella cheese slice on each piece of chicken,Cut,good,1.0
nWGpCmDlNU4,training,201,5,203,222,cover it with aluminum foil and keep it in oven on 395 degrees for about 35-45 minutes,Bake,good,1.0
nbiOaHaKuKs,training,101,0,25,38,shred chicken,Cut,good,1.0
nbiOaHaKuKs,training,101,1,40,71,mix chicken sauce in a bowl,Mix,good,1.0
nbiOaHaKuKs,training,101,2,73,80,fry bacon in a pan,Cook-Heat,good,1.0
nbiOaHaKuKs,training,101,3,82,86,spread butter over a slice of bread,Cut,good,1.0
nbiOaHaKuKs,training,101,5,108,110,add another slice of bread on top of the cheese,Cut,good,1.0
nbiOaHaKuKs,training,101,7,141,144,add another slice of bread to the top,Cut,good,1.0
nbiOaHaKuKs,training,101,8,145,147,slice the sandwich in half,Cut,good,1.0
nfJ8Hsh7L_c,training,209,0,38,43,add the fried onions to the pot,Cook-Heat,good,1.0
nfJ8Hsh7L_c,training,209,2,86,114,add beef stock tomato sauce worcestershire sauce and pepper to the pot,Season,weak,0.5
nfJ8Hsh7L_c,training,209,3,114,139,heat the pot in the oven,Bake,good,1.0
nfJ8Hsh7L_c,training,209,4,145,155,place the meat in the dish,Plate,good,1.0
nfJ8Hsh7L_c,training,209,7,197,206,bake the dish in the oven,Bake,good,1.0
nfO0YS2dSdw,training,121,0,25,49,put some olive oil on a skillet and cook the sliced bacon,Cook-Heat,good,1.0
nfO0YS2dSdw,training,121,1,52,70,add diced onion and toss,Cut,weak,0.5
nfO0YS2dSdw,training,121,3,87,106,add clam juice and chicken broth into the skillet,Cook-Heat,good,1.0
nfO0YS2dSdw,training,121,5,132,139,add black pepper and a pinch of cayenne,Season,good,1.0
nfO0YS2dSdw,training,121,6,174,185,add finely diced red fresno chili and cream,Season,weak,0.5
nfO0YS2dSdw,training,121,7,206,223,add fresh lemon zest and stir it,Season,weak,0.5
nfO0YS2dSdw,training,121,8,235,250,add in the scallops and stir,Mix,good,1.0
nfVXBQwOCMc,validation,204,0,104,125,add salt and oil to a pot of water,Season,good,1.0
nfVXBQwOCMc,validation,204,1,138,151,heat oil in a pot,Cook-Heat,good,1.0
nfVXBQwOCMc,validation,204,2,157,194,add bacon to the pot,Cook-Heat,good,1.0
nfVXBQwOCMc,validation,204,3,218,232,when the bacon is cooked add ham to the pot,Cook-Heat,good,1.0
nfVXBQwOCMc,validation,204,5,276,277,add tomato sauce to the pot,Cook-Heat,weak,0.5
nfVXBQwOCMc,validation,204,6,343,359,add peas to the sauce,Season,good,1.0
nfVXBQwOCMc,validation,204,7,390,399,mix the pasta and the sauce together,Mix,good,1.0
nfYzqyureLo,training,222,0,28,54,chop the lemon grass ginger onion and chili finely,Season,good,1.0
nfYzqyureLo,training,222,1,55,80,pre heat oil in a bowl and add onions chili lemon grass ginger and garlic and stir it and put a lid on,Season,weak,0.5
nfYzqyureLo,training,222,3,129,144,add coconut milk fish sauce and soy sauce into the pan,Cook-Heat,good,1.0
nfYzqyureLo,training,222,4,161,165,chop fresh coriander and slice the lime,Prep,weak,0.5
nfYzqyureLo,training,222,5,173,180,put all the mussels into the bowl and stir,Mix,good,1.0
nfYzqyureLo,training,222,6,196,210,transfer all the mussel shells out of the bowl and squeeze lemon over them,Mix,weak,0.5
nfYzqyureLo,training,222,7,220,228,pour the sauce over the mussel shells,Mix,weak,0.5
noS_n5k3oxM,validation,317,0,102,224,mix hot pepper flakes hot chili paste and soy sauce,Season,good,1.0
noS_n5k3oxM,validation,317,1,230,249,add sake to the mixture and mix it well,Mix,good,1.0
noS_n5k3oxM,validation,317,2,251,286,boil the pork,Cook-Heat,good,1.0
noS_n5k3oxM,validation,317,3,287,296,add tofu to the boiling water,Cook-Heat,good,1.0
noS_n5k3oxM,validation,317,4,297,333,put the pork in a large bowl and add chili paste,Season,weak,0.5
noS_n5k3oxM,validation,317,5,334,367,now add sesame oil and mix it well,Mix,good,1.0
noS_n5k3oxM,validation,317,7,415,434,add some ground black pepper bamboo salt and chopped green onions and mix it well,Season,good,1.0
noS_n5k3oxM,validation,317,8,440,451,cook the mixture,Mix,weak,0.5
noS_n5k3oxM,validation,317,9,452,472,garnish the dish with chopped tofu and chopped green onions,Plate,good,1.0
nqyO0ovASOg,training,120,0,75,102,in a large skillet add olive oil and melt the butter,Cook-Heat,good,1.0
nqyO0ovASOg,training,120,1,102,158,add chopped potatoes and cook them in the skillet for 10 mins,Cook-Heat,good,1.0
nqyO0ovASOg,training,120,2,158,220,add onions red pepper salt and black pepper to the potatoes and cook for 5 minutes,Season,weak,0.5
nqyO0ovASOg,training,120,3,220,260,sprinkle some garlic and parsley and cook the potatoes for 1-2 mins,Prep,weak,0.5
nrsFW3HE7yo,training,303,0,11,30,place the chili peppers and oil in the pot,Season,weak,0.5
nrsFW3HE7yo,training,303,1,101,125,cut the tofu into cubes,Cut,good,1.0
nrsFW3HE7yo,training,303,2,138,151,pour oil into the wok,Cook-Heat,good,1.0
nrsFW3HE7yo,training,303,3,158,168,add garlic and ginger to the wok,Season,weak,0.5
nrsFW3HE7yo,training,303,4,173,183,add the peppercorn to the wok,Season,good,1.0
nrsFW3HE7yo,training,303,5,222,233,add the pork to the wok,Cook-Heat,weak,0.5
nrsFW3HE7yo,training,303,6,244,263,add the spicy bean paste to the wok,Season,weak,0.5
nrsFW3HE7yo,training,303,7,307,330,add the chicken stock and cornstarch mix to the wok,Cook-Heat,good,1.0
nrsFW3HE7yo,training,303,8,335,343,add the chili oil to the wok,Cook-Heat,weak,0.5
nrsFW3HE7yo,training,303,9,345,359,add the tofu to the wok,Cook-Heat,weak,0.5
ntiGX3X-spA,validation,301,0,30,41,marinate boneless and skinless chicken breast pieces in egg white and cornstarch and keep ready,Cook-Heat,weak,0.5
ntiGX3X-spA,validation,301,1,48,72,heat a pan pour some vegetable oil and spread it all over the pan,Cook-Heat,good,1.0
ntiGX3X-spA,validation,301,2,73,108,add the marinated chicken pieces to it and cook for 15-20 seconds or until the bottom browns,Cook-Heat,good,1.0
ntiGX3X-spA,validation,301,3,109,161,as the chicken browns stir gently and cook for about 2 minutes and then set it aside,Cook-Heat,good,1.0
ntiGX3X-spA,validation,301,4,165,197,add some vegetable cooking oil to a hot pan add dry hot chili and chopped green onions and stir,Cook-Heat,good,1.0
